# Golden hashes of the C++ oracle output, baked by `cargo xtask bake-goldens`.
# basisu/tests/goldens.rs replays these in pure Rust (no C++).
# Re-bake after re-vendoring upstream; review the diff.
# asset	target	flags	level	len	sha256
astc_12x12_unorm.ktx2	14	128	9	8	164c79a1f36f75f86508259635ef123586864703f012447b1cc5c0de9f381ba4
astc_12x12_unorm.ktx2	14	256	9	8	164c79a1f36f75f86508259635ef123586864703f012447b1cc5c0de9f381ba4
astc_12x12_unorm.ktx2	14	512	9	8	164c79a1f36f75f86508259635ef123586864703f012447b1cc5c0de9f381ba4
astc_12x12_unorm.ktx2	14	0	10	2	e62bd598a484c5410bc523d8e351c9905f11e665413dc0c2156ab7f80056e9be
astc_12x12_unorm.ktx2	14	128	10	2	e62bd598a484c5410bc523d8e351c9905f11e665413dc0c2156ab7f80056e9be
astc_12x12_unorm.ktx2	14	256	10	2	e62bd598a484c5410bc523d8e351c9905f11e665413dc0c2156ab7f80056e9be
astc_12x12_unorm.ktx2	14	512	10	2	e62bd598a484c5410bc523d8e351c9905f11e665413dc0c2156ab7f80056e9be
astc_12x12_unorm.ktx2	15	0	0	2097152	64c6b8463bac35839ac08d3613c2deb50665b6cfde40b84c10b8906b61800b19
astc_12x12_unorm.ktx2	15	128	0	2097152	5ad0d24b80673c297da9fe3c73e524bc9f26f6c71e8bc48d5c93d2e6cc5dde28
astc_12x12_unorm.ktx2	15	256	0	2097152	64c6b8463bac35839ac08d3613c2deb50665b6cfde40b84c10b8906b61800b19
astc_12x12_unorm.ktx2	15	512	0	2097152	64c6b8463bac35839ac08d3613c2deb50665b6cfde40b84c10b8906b61800b19
astc_12x12_unorm.ktx2	15	0	1	524288	4ab1bb84a498f9417397d0e49925c6bca084a23cad8ea14b659dcaf038a6938d
astc_12x12_unorm.ktx2	15	128	1	524288	40928b9b9620ed3f8ff8bd26060780010e1adfb505928aab4cc54fce5a74e7c7
astc_12x12_unorm.ktx2	15	256	1	524288	4ab1bb84a498f9417397d0e49925c6bca084a23cad8ea14b659dcaf038a6938d
astc_12x12_unorm.ktx2	15	512	1	524288	4ab1bb84a498f9417397d0e49925c6bca084a23cad8ea14b659dcaf038a6938d
astc_12x12_unorm.ktx2	15	0	2	131072	01bb535c6bf54f1363dcc41ab6391645f490ac78428cd7910a9e9d0e1f7cc9c9
astc_12x12_unorm.ktx2	15	128	2	131072	4a129d0120eeaed77395c6ea47e73a51b57d7f50f821bf3b10439f532ac52652
astc_12x12_unorm.ktx2	15	256	2	131072	01bb535c6bf54f1363dcc41ab6391645f490ac78428cd7910a9e9d0e1f7cc9c9
astc_12x12_unorm.ktx2	15	512	2	131072	01bb535c6bf54f1363dcc41ab6391645f490ac78428cd7910a9e9d0e1f7cc9c9
astc_12x12_unorm.ktx2	15	0	3	32768	6d6b823276c910aef270fdc38776d50e59574e975cabc098b2e078d72892430e
astc_12x12_unorm.ktx2	15	128	3	32768	39d19ec807060761553d616c77477da070b98109a7e6c04438474b6c2ce740fb
astc_12x12_unorm.ktx2	15	256	3	32768	6d6b823276c910aef270fdc38776d50e59574e975cabc098b2e078d72892430e
astc_12x12_unorm.ktx2	15	512	3	32768	6d6b823276c910aef270fdc38776d50e59574e975cabc098b2e078d72892430e
astc_12x12_unorm.ktx2	15	0	4	8192	de7d7081bbd1abe2a3b35426dfdcc907d8fb7269b7f4c7770c1d520b22aca3c3
astc_12x12_unorm.ktx2	15	128	4	8192	8d0bf8f61a0cad44816a0518facaac654ee2282e6d83b838fa5bdf3b6fa29515
astc_12x12_unorm.ktx2	15	256	4	8192	de7d7081bbd1abe2a3b35426dfdcc907d8fb7269b7f4c7770c1d520b22aca3c3
astc_12x12_unorm.ktx2	15	512	4	8192	de7d7081bbd1abe2a3b35426dfdcc907d8fb7269b7f4c7770c1d520b22aca3c3
astc_12x12_unorm.ktx2	15	0	5	2048	9744fe9825c6c0e09ad405d745110a209a102c15ee14d2ca5ddf51e5a732f33d
astc_12x12_unorm.ktx2	15	128	5	2048	b52e7a39dcac893cea1e56a5358d2931ea4988890f027bbca466b3bcb6bb9467
astc_12x12_unorm.ktx2	15	256	5	2048	9744fe9825c6c0e09ad405d745110a209a102c15ee14d2ca5ddf51e5a732f33d
astc_12x12_unorm.ktx2	15	512	5	2048	9744fe9825c6c0e09ad405d745110a209a102c15ee14d2ca5ddf51e5a732f33d
astc_12x12_unorm.ktx2	15	0	6	512	76b9cede289dc43aac8cbf0bcebf52100b1e2601b9819a4f866867145859a747
astc_12x12_unorm.ktx2	15	128	6	512	add1cbaac54b29105b069ac1ac6528cb7f0a87218c6ffb50efc5b34397e8c948
astc_12x12_unorm.ktx2	15	256	6	512	76b9cede289dc43aac8cbf0bcebf52100b1e2601b9819a4f866867145859a747
astc_12x12_unorm.ktx2	15	512	6	512	76b9cede289dc43aac8cbf0bcebf52100b1e2601b9819a4f866867145859a747
astc_12x12_unorm.ktx2	15	0	7	128	bc789f4be264cb0d88ff7c0542990cfb545ae51cd532c81f3d7bc688192a72a7
astc_12x12_unorm.ktx2	15	128	7	128	bc789f4be264cb0d88ff7c0542990cfb545ae51cd532c81f3d7bc688192a72a7
astc_12x12_unorm.ktx2	15	256	7	128	bc789f4be264cb0d88ff7c0542990cfb545ae51cd532c81f3d7bc688192a72a7
astc_12x12_unorm.ktx2	15	512	7	128	bc789f4be264cb0d88ff7c0542990cfb545ae51cd532c81f3d7bc688192a72a7
astc_12x12_unorm.ktx2	15	0	8	32	a3f799e5f292af0ed687602b9d09c2d594ffaa2fe6fff96c9fec4f612b58940a
astc_12x12_unorm.ktx2	15	128	8	32	a3f799e5f292af0ed687602b9d09c2d594ffaa2fe6fff96c9fec4f612b58940a
astc_12x12_unorm.ktx2	15	256	8	32	a3f799e5f292af0ed687602b9d09c2d594ffaa2fe6fff96c9fec4f612b58940a
astc_12x12_unorm.ktx2	15	512	8	32	a3f799e5f292af0ed687602b9d09c2d594ffaa2fe6fff96c9fec4f612b58940a
astc_12x12_unorm.ktx2	15	0	9	8	37155b7518d80ffbaddd75a444c5251fa6139886155404b55defc4179912eff9
astc_12x12_unorm.ktx2	15	128	9	8	37155b7518d80ffbaddd75a444c5251fa6139886155404b55defc4179912eff9
astc_12x12_unorm.ktx2	15	256	9	8	37155b7518d80ffbaddd75a444c5251fa6139886155404b55defc4179912eff9
astc_12x12_unorm.ktx2	15	512	9	8	37155b7518d80ffbaddd75a444c5251fa6139886155404b55defc4179912eff9
astc_12x12_unorm.ktx2	15	0	10	2	591e59cef10116c9a0d6ccf709d50c44a024ff5dbaa1e38841223c4027e9f584
astc_12x12_unorm.ktx2	15	128	10	2	591e59cef10116c9a0d6ccf709d50c44a024ff5dbaa1e38841223c4027e9f584
astc_12x12_unorm.ktx2	15	256	10	2	591e59cef10116c9a0d6ccf709d50c44a024ff5dbaa1e38841223c4027e9f584
astc_12x12_unorm.ktx2	15	512	10	2	591e59cef10116c9a0d6ccf709d50c44a024ff5dbaa1e38841223c4027e9f584
astc_12x12_unorm.ktx2	16	0	0	2097152	6274da4748844828ba96cd12998e211e246aca161e97da8443719c0d0a4f0545
astc_12x12_unorm.ktx2	16	128	0	2097152	33ad1da6fafa0bc260f3d979ad2c86a739ad3e233040038cf6121f27fdeea108
astc_12x12_unorm.ktx2	16	256	0	2097152	6274da4748844828ba96cd12998e211e246aca161e97da8443719c0d0a4f0545
astc_12x12_unorm.ktx2	16	512	0	2097152	6274da4748844828ba96cd12998e211e246aca161e97da8443719c0d0a4f0545
astc_12x12_unorm.ktx2	16	0	1	524288	e935893ea5b6e26ec2c2c1088cca6b6dadf68a86e6b330c5d6e6c3f5959dcf05
astc_12x12_unorm.ktx2	16	128	1	524288	56fc3a37ff49ad59039183f12b9c91a0d3d4a715751ba6825e10363851d3419d
astc_12x12_unorm.ktx2	16	256	1	524288	e935893ea5b6e26ec2c2c1088cca6b6dadf68a86e6b330c5d6e6c3f5959dcf05
astc_12x12_unorm.ktx2	16	512	1	524288	e935893ea5b6e26ec2c2c1088cca6b6dadf68a86e6b330c5d6e6c3f5959dcf05
astc_12x12_unorm.ktx2	16	0	2	131072	bb1c34aecc5fd48be7cc4658c91fc1c340e74a158e8d1a85d3d874605d36fddb
astc_12x12_unorm.ktx2	16	128	2	131072	e7f63c3baf3eae6a2002c91b8a2a3c5d348f16697612896a9ce12e65dfc6f31b
astc_12x12_unorm.ktx2	16	256	2	131072	bb1c34aecc5fd48be7cc4658c91fc1c340e74a158e8d1a85d3d874605d36fddb
astc_12x12_unorm.ktx2	16	512	2	131072	bb1c34aecc5fd48be7cc4658c91fc1c340e74a158e8d1a85d3d874605d36fddb
astc_12x12_unorm.ktx2	16	0	3	32768	61a8955a7f942c9a4a7c6b8886c12ef8949aa51dd64351f30e598bfcce5580a8
astc_12x12_unorm.ktx2	16	128	3	32768	d571c0819b6a82c589f8a7d938edf0869d2b2fdab4528d41e21c1cde5deb0231
astc_12x12_unorm.ktx2	16	256	3	32768	61a8955a7f942c9a4a7c6b8886c12ef8949aa51dd64351f30e598bfcce5580a8
astc_12x12_unorm.ktx2	16	512	3	32768	61a8955a7f942c9a4a7c6b8886c12ef8949aa51dd64351f30e598bfcce5580a8
astc_12x12_unorm.ktx2	16	0	4	8192	e28e6ec0325909165a3bdddf83716048cc64d7c4871fe2a895c24f7b00bb6021
astc_12x12_unorm.ktx2	16	128	4	8192	36bfcd2e48d6ec26bc936c0bd127272f311e6be9cffc9559c8ef349cc5c46303
astc_12x12_unorm.ktx2	16	256	4	8192	e28e6ec0325909165a3bdddf83716048cc64d7c4871fe2a895c24f7b00bb6021
astc_12x12_unorm.ktx2	16	512	4	8192	e28e6ec0325909165a3bdddf83716048cc64d7c4871fe2a895c24f7b00bb6021
astc_12x12_unorm.ktx2	16	0	5	2048	407fde3edee10f2f9a7fd5452255f09a8fec84fe5e0491b925e5e5eb8ef6f59a
astc_12x12_unorm.ktx2	16	128	5	2048	fa1a41f71dad438f509f3c6b5091b831f44694cd60d8615083440e0770a57b38
astc_12x12_unorm.ktx2	16	256	5	2048	407fde3edee10f2f9a7fd5452255f09a8fec84fe5e0491b925e5e5eb8ef6f59a
astc_12x12_unorm.ktx2	16	512	5	2048	407fde3edee10f2f9a7fd5452255f09a8fec84fe5e0491b925e5e5eb8ef6f59a
astc_12x12_unorm.ktx2	16	0	6	512	622259c11f78bc9e4aea09f55f860d8bcf3fe93c240bf3f630cdcd18b5275b69
astc_12x12_unorm.ktx2	16	128	6	512	eae54d479442fb309d33473a5e79b6eac2c833db0b9a3419f877759f9b04c2d6
astc_12x12_unorm.ktx2	16	256	6	512	622259c11f78bc9e4aea09f55f860d8bcf3fe93c240bf3f630cdcd18b5275b69
astc_12x12_unorm.ktx2	16	512	6	512	622259c11f78bc9e4aea09f55f860d8bcf3fe93c240bf3f630cdcd18b5275b69
astc_12x12_unorm.ktx2	16	0	7	128	021feae42a64be8e65be51a520c6bdedfad782893071c57acf320a55985ef14b
astc_12x12_unorm.ktx2	16	128	7	128	021feae42a64be8e65be51a520c6bdedfad782893071c57acf320a55985ef14b
astc_12x12_unorm.ktx2	16	256	7	128	021feae42a64be8e65be51a520c6bdedfad782893071c57acf320a55985ef14b
astc_12x12_unorm.ktx2	16	512	7	128	021feae42a64be8e65be51a520c6bdedfad782893071c57acf320a55985ef14b
astc_12x12_unorm.ktx2	16	0	8	32	179bbd40029fe7915bde428c4b2c41bb4ec8fb2813a38efa06e30a1ec071b8c7
astc_12x12_unorm.ktx2	16	128	8	32	179bbd40029fe7915bde428c4b2c41bb4ec8fb2813a38efa06e30a1ec071b8c7
astc_12x12_unorm.ktx2	16	256	8	32	179bbd40029fe7915bde428c4b2c41bb4ec8fb2813a38efa06e30a1ec071b8c7
astc_12x12_unorm.ktx2	16	512	8	32	179bbd40029fe7915bde428c4b2c41bb4ec8fb2813a38efa06e30a1ec071b8c7
astc_12x12_unorm.ktx2	16	0	9	8	0e8b71c67049700121ee438439050ea816b270a503b8c5f04f33a0c71b5aad0c
astc_12x12_unorm.ktx2	16	128	9	8	0e8b71c67049700121ee438439050ea816b270a503b8c5f04f33a0c71b5aad0c
astc_12x12_unorm.ktx2	16	256	9	8	0e8b71c67049700121ee438439050ea816b270a503b8c5f04f33a0c71b5aad0c
astc_12x12_unorm.ktx2	16	512	9	8	0e8b71c67049700121ee438439050ea816b270a503b8c5f04f33a0c71b5aad0c
astc_12x12_unorm.ktx2	16	0	10	2	79a90406c3617600759ee7a082c67cbc14c2d1dadc9596bd7ae2d89e9d6cfa21
astc_12x12_unorm.ktx2	16	128	10	2	79a90406c3617600759ee7a082c67cbc14c2d1dadc9596bd7ae2d89e9d6cfa21
astc_12x12_unorm.ktx2	16	256	10	2	79a90406c3617600759ee7a082c67cbc14c2d1dadc9596bd7ae2d89e9d6cfa21
astc_12x12_unorm.ktx2	16	512	10	2	79a90406c3617600759ee7a082c67cbc14c2d1dadc9596bd7ae2d89e9d6cfa21
astc_12x12_unorm.ktx2	20	0	8	8	f80765debec7cf8cb2074570e82bd6be244de40e82d75d45b1f8b8f68b2caeb2
astc_12x12_unorm.ktx2	20	4	8	8	f80765debec7cf8cb2074570e82bd6be244de40e82d75d45b1f8b8f68b2caeb2
astc_12x12_unorm.ktx2	20	32	8	8	f80765debec7cf8cb2074570e82bd6be244de40e82d75d45b1f8b8f68b2caeb2
astc_12x12_unorm.ktx2	20	128	8	8	f80765debec7cf8cb2074570e82bd6be244de40e82d75d45b1f8b8f68b2caeb2
astc_12x12_unorm.ktx2	20	512	8	8	f80765debec7cf8cb2074570e82bd6be244de40e82d75d45b1f8b8f68b2caeb2
astc_12x12_unorm.ktx2	20	0	9	8	c8c62fe8247b97b6bb0a7df7bd44858594665427cc1cd9a8ae1bd4d73718b177
astc_12x12_unorm.ktx2	20	4	9	8	c8c62fe8247b97b6bb0a7df7bd44858594665427cc1cd9a8ae1bd4d73718b177
astc_12x12_unorm.ktx2	20	32	9	8	79e774d85efe91c032d2b6942f0b7002523ae873d2c50aaa81cccaad3fe623e7
astc_12x12_unorm.ktx2	20	128	9	8	5bf058c7e577d9f90f6005f7d6ba591fbdaa464ab24b0c021052b2d405d3a4df
astc_12x12_unorm.ktx2	20	512	9	8	c8c62fe8247b97b6bb0a7df7bd44858594665427cc1cd9a8ae1bd4d73718b177
astc_12x12_unorm.ktx2	20	0	10	8	4b0a9d9abf0eab19d79c75c627a2dd295b8ab0c806651e248806a1aa8e880d01
astc_12x12_unorm.ktx2	20	4	10	8	4b0a9d9abf0eab19d79c75c627a2dd295b8ab0c806651e248806a1aa8e880d01
astc_12x12_unorm.ktx2	20	32	10	8	4b0a9d9abf0eab19d79c75c627a2dd295b8ab0c806651e248806a1aa8e880d01
astc_12x12_unorm.ktx2	20	128	10	8	4b0a9d9abf0eab19d79c75c627a2dd295b8ab0c806651e248806a1aa8e880d01
astc_12x12_unorm.ktx2	20	512	10	8	4b0a9d9abf0eab19d79c75c627a2dd295b8ab0c806651e248806a1aa8e880d01
astc_12x12_unorm.ktx2	21	0	8	16	3994dda271cb58792e1e4bf54dc3d69b867f0e24f6b2969ea3138b0fc13eb2f3
astc_12x12_unorm.ktx2	21	32	8	16	3994dda271cb58792e1e4bf54dc3d69b867f0e24f6b2969ea3138b0fc13eb2f3
astc_12x12_unorm.ktx2	21	128	8	16	3994dda271cb58792e1e4bf54dc3d69b867f0e24f6b2969ea3138b0fc13eb2f3
astc_12x12_unorm.ktx2	21	512	8	16	3994dda271cb58792e1e4bf54dc3d69b867f0e24f6b2969ea3138b0fc13eb2f3
astc_12x12_unorm.ktx2	21	0	9	16	93ed34cd90d7490a1fc71017529df04b35c2b990c31b11230b53d714a945b64f
astc_12x12_unorm.ktx2	21	32	9	16	860e7cbf9989050dbec03e32846356d540177fe6c1421b0ab642b14364dd48ff
astc_12x12_unorm.ktx2	21	128	9	16	9dedfc5ca03ee8c6153857a41101222173b0a5fb97b62fd85aade8d9bddfb879
astc_12x12_unorm.ktx2	21	512	9	16	93ed34cd90d7490a1fc71017529df04b35c2b990c31b11230b53d714a945b64f
astc_12x12_unorm.ktx2	21	0	10	16	9bd6dec9d5ab587fe0b573e21121ff359c6b5d7a050059ed57bb50a00ba6e2d3
astc_12x12_unorm.ktx2	21	32	10	16	9bd6dec9d5ab587fe0b573e21121ff359c6b5d7a050059ed57bb50a00ba6e2d3
astc_12x12_unorm.ktx2	21	128	10	16	9bd6dec9d5ab587fe0b573e21121ff359c6b5d7a050059ed57bb50a00ba6e2d3
astc_12x12_unorm.ktx2	21	512	10	16	9bd6dec9d5ab587fe0b573e21121ff359c6b5d7a050059ed57bb50a00ba6e2d3
astc_12x12_unorm.ktx2	40	0	0	118336	d67c01cd9c6bc85248a73bdbe2cd1ba0b0b88027007c6d954f505ef44c1e4624
astc_12x12_unorm.ktx2	40	0	1	29584	0891bff47ded3356c7ac675c12cf6044247399189d6e1a5b6217509280ffd4ae
astc_12x12_unorm.ktx2	40	0	2	7744	c1e5fd926cbd540a238795ffc76def7158177c1e07e97fa7f2260ce5a0003535
astc_12x12_unorm.ktx2	40	0	3	1936	957b3ec00235eb8d2dc5d66fb05bdc48d04e8081d007776e4c49c8f08a7d1ee3
astc_12x12_unorm.ktx2	40	0	4	576	3916f51263e1655ab7c4e1d782b8ffe953b6e0a932abaae08f36a4cd29a9e93d
astc_12x12_unorm.ktx2	40	0	5	144	7451c6f462275503beba6ec489e80c322d96ccdb745554de3333f912e3838c85
astc_12x12_unorm.ktx2	40	0	6	64	8849e3ecbdfa41d5a39db5e254ea61dcb55fc93a42b5272cb4dc7dce672d00bb
astc_12x12_unorm.ktx2	40	0	7	16	a20ad5d0986f0fe86956064249e2e1c465a1dbae2c9496349546a044a961bfb4
astc_12x12_unorm.ktx2	40	0	8	16	96920e9f1c24c3c8947a3d06b815c1d9a91dfdec2e704c1d6c388c1e051fbc28
astc_12x12_unorm.ktx2	40	0	9	16	a1deb8e0edf13754bb0ac8200656b109c590ac1f4fa3466433da39d60ce8e46b
astc_12x12_unorm.ktx2	40	0	10	16	affe773421a29529014780dd33027aa3b5d3ff9b28684b7d85347846546b76a0
astc_4x4_srgb_mip.ktx2	0	0	0	8	d79510cbb3d9d828f6e7758bf0ea76a4577416c79dff032a92fa4a84a97339f5
astc_4x4_srgb_mip.ktx2	0	4	0	8	d79510cbb3d9d828f6e7758bf0ea76a4577416c79dff032a92fa4a84a97339f5
astc_4x4_srgb_mip.ktx2	0	128	0	8	d79510cbb3d9d828f6e7758bf0ea76a4577416c79dff032a92fa4a84a97339f5
astc_4x4_srgb_mip.ktx2	0	512	0	8	d79510cbb3d9d828f6e7758bf0ea76a4577416c79dff032a92fa4a84a97339f5
astc_4x4_srgb_mip.ktx2	0	0	1	8	4971992a6bd86d8b7bb6c4ae38a39f7419cbde1a0bff2e83fd73032360a0faab
astc_4x4_srgb_mip.ktx2	0	4	1	8	4971992a6bd86d8b7bb6c4ae38a39f7419cbde1a0bff2e83fd73032360a0faab
astc_4x4_srgb_mip.ktx2	0	128	1	8	4971992a6bd86d8b7bb6c4ae38a39f7419cbde1a0bff2e83fd73032360a0faab
astc_4x4_srgb_mip.ktx2	0	512	1	8	4971992a6bd86d8b7bb6c4ae38a39f7419cbde1a0bff2e83fd73032360a0faab
astc_4x4_srgb_mip.ktx2	0	0	2	8	badecc3d1ee2ee233318217555742af7740d9f5c022bcc731338743d3d928cd2
astc_4x4_srgb_mip.ktx2	0	4	2	8	badecc3d1ee2ee233318217555742af7740d9f5c022bcc731338743d3d928cd2
astc_4x4_srgb_mip.ktx2	0	128	2	8	badecc3d1ee2ee233318217555742af7740d9f5c022bcc731338743d3d928cd2
astc_4x4_srgb_mip.ktx2	0	512	2	8	badecc3d1ee2ee233318217555742af7740d9f5c022bcc731338743d3d928cd2
astc_4x4_srgb_mip.ktx2	1	0	0	16	09cc61c432b12a6d912d11a832022285663c9b871defde93f1d5d71d86c869e5
astc_4x4_srgb_mip.ktx2	1	32	0	16	09cc61c432b12a6d912d11a832022285663c9b871defde93f1d5d71d86c869e5
astc_4x4_srgb_mip.ktx2	1	128	0	16	09cc61c432b12a6d912d11a832022285663c9b871defde93f1d5d71d86c869e5
astc_4x4_srgb_mip.ktx2	1	512	0	16	09cc61c432b12a6d912d11a832022285663c9b871defde93f1d5d71d86c869e5
astc_4x4_srgb_mip.ktx2	1	0	1	16	214ee9c770bceec6e33ddb8fe75bc1d5705dc185be0aba192922acb6c2b0acad
astc_4x4_srgb_mip.ktx2	1	32	1	16	214ee9c770bceec6e33ddb8fe75bc1d5705dc185be0aba192922acb6c2b0acad
astc_4x4_srgb_mip.ktx2	1	128	1	16	214ee9c770bceec6e33ddb8fe75bc1d5705dc185be0aba192922acb6c2b0acad
astc_4x4_srgb_mip.ktx2	1	512	1	16	214ee9c770bceec6e33ddb8fe75bc1d5705dc185be0aba192922acb6c2b0acad
astc_4x4_srgb_mip.ktx2	1	0	2	16	35942a7e5ff44dd88c48c752e2f94260b9f8f6ac68c15523afd2c0d2be1d38b6
astc_4x4_srgb_mip.ktx2	1	32	2	16	35942a7e5ff44dd88c48c752e2f94260b9f8f6ac68c15523afd2c0d2be1d38b6
astc_4x4_srgb_mip.ktx2	1	128	2	16	35942a7e5ff44dd88c48c752e2f94260b9f8f6ac68c15523afd2c0d2be1d38b6
astc_4x4_srgb_mip.ktx2	1	512	2	16	35942a7e5ff44dd88c48c752e2f94260b9f8f6ac68c15523afd2c0d2be1d38b6
astc_4x4_srgb_mip.ktx2	2	0	0	8	8fc24b43314443cd340712ea9ca0875334e8bdee3d6c892485bb3c6b6898c79b
astc_4x4_srgb_mip.ktx2	2	32	0	8	2cd1f4ad45e149436bfb8f1b52ddb0bc43b06ee16bd2c9a005c4ee11b29e9da0
astc_4x4_srgb_mip.ktx2	2	128	0	8	8fc24b43314443cd340712ea9ca0875334e8bdee3d6c892485bb3c6b6898c79b
astc_4x4_srgb_mip.ktx2	2	512	0	8	8fc24b43314443cd340712ea9ca0875334e8bdee3d6c892485bb3c6b6898c79b
astc_4x4_srgb_mip.ktx2	2	0	1	8	b66593de65ec8d1f15a56695423586bed22655df553003dfbfb93978c43c0ce7
astc_4x4_srgb_mip.ktx2	2	32	1	8	b66593de65ec8d1f15a56695423586bed22655df553003dfbfb93978c43c0ce7
astc_4x4_srgb_mip.ktx2	2	128	1	8	b66593de65ec8d1f15a56695423586bed22655df553003dfbfb93978c43c0ce7
astc_4x4_srgb_mip.ktx2	2	512	1	8	b66593de65ec8d1f15a56695423586bed22655df553003dfbfb93978c43c0ce7
astc_4x4_srgb_mip.ktx2	2	0	2	8	cae9ce5584cd45ff8f38825f7ab76672d9860142b15768c2b378f3b8abaf3e48
astc_4x4_srgb_mip.ktx2	2	32	2	8	cae9ce5584cd45ff8f38825f7ab76672d9860142b15768c2b378f3b8abaf3e48
astc_4x4_srgb_mip.ktx2	2	128	2	8	cae9ce5584cd45ff8f38825f7ab76672d9860142b15768c2b378f3b8abaf3e48
astc_4x4_srgb_mip.ktx2	2	512	2	8	cae9ce5584cd45ff8f38825f7ab76672d9860142b15768c2b378f3b8abaf3e48
astc_4x4_srgb_mip.ktx2	3	0	0	16	98ce6e87ce904ce50a2ea1dd3ea81bd9c42a11aa74c9a798c0bfc8a422a9a5e8
astc_4x4_srgb_mip.ktx2	3	32	0	16	908ba7fe6dde4f34c63e249c2ca1989e394f2d01888213c5fbcadd8237b0c74e
astc_4x4_srgb_mip.ktx2	3	128	0	16	98ce6e87ce904ce50a2ea1dd3ea81bd9c42a11aa74c9a798c0bfc8a422a9a5e8
astc_4x4_srgb_mip.ktx2	3	512	0	16	98ce6e87ce904ce50a2ea1dd3ea81bd9c42a11aa74c9a798c0bfc8a422a9a5e8
astc_4x4_srgb_mip.ktx2	3	0	1	16	16a2eed915175575c6abf570c2a0ac64a0e43edceaa245a832ee2524e94c027b
astc_4x4_srgb_mip.ktx2	3	32	1	16	16a2eed915175575c6abf570c2a0ac64a0e43edceaa245a832ee2524e94c027b
astc_4x4_srgb_mip.ktx2	3	128	1	16	16a2eed915175575c6abf570c2a0ac64a0e43edceaa245a832ee2524e94c027b
astc_4x4_srgb_mip.ktx2	3	512	1	16	16a2eed915175575c6abf570c2a0ac64a0e43edceaa245a832ee2524e94c027b
astc_4x4_srgb_mip.ktx2	3	0	2	16	4beb123bd83e75e5ebb87b5c0f3c93643cd7ed3b2362f3080370f90c9d7e7aca
astc_4x4_srgb_mip.ktx2	3	32	2	16	4beb123bd83e75e5ebb87b5c0f3c93643cd7ed3b2362f3080370f90c9d7e7aca
astc_4x4_srgb_mip.ktx2	3	128	2	16	4beb123bd83e75e5ebb87b5c0f3c93643cd7ed3b2362f3080370f90c9d7e7aca
astc_4x4_srgb_mip.ktx2	3	512	2	16	4beb123bd83e75e5ebb87b5c0f3c93643cd7ed3b2362f3080370f90c9d7e7aca
astc_4x4_srgb_mip.ktx2	4	0	0	8	da8d592a71b8a413a3b1ea498bbb4c8ca3723c5b041b8365506926930b858975
astc_4x4_srgb_mip.ktx2	4	4	0	8	da8d592a71b8a413a3b1ea498bbb4c8ca3723c5b041b8365506926930b858975
astc_4x4_srgb_mip.ktx2	4	32	0	8	da8d592a71b8a413a3b1ea498bbb4c8ca3723c5b041b8365506926930b858975
astc_4x4_srgb_mip.ktx2	4	128	0	8	da8d592a71b8a413a3b1ea498bbb4c8ca3723c5b041b8365506926930b858975
astc_4x4_srgb_mip.ktx2	4	512	0	8	da8d592a71b8a413a3b1ea498bbb4c8ca3723c5b041b8365506926930b858975
astc_4x4_srgb_mip.ktx2	4	0	1	8	f63aa3e184f58bae095c2f39fd31108c17bbbd07a4a64a4c4f568e910c01fec6
astc_4x4_srgb_mip.ktx2	4	4	1	8	f63aa3e184f58bae095c2f39fd31108c17bbbd07a4a64a4c4f568e910c01fec6
astc_4x4_srgb_mip.ktx2	4	32	1	8	f63aa3e184f58bae095c2f39fd31108c17bbbd07a4a64a4c4f568e910c01fec6
astc_4x4_srgb_mip.ktx2	4	128	1	8	f63aa3e184f58bae095c2f39fd31108c17bbbd07a4a64a4c4f568e910c01fec6
astc_4x4_srgb_mip.ktx2	4	512	1	8	f63aa3e184f58bae095c2f39fd31108c17bbbd07a4a64a4c4f568e910c01fec6
astc_4x4_srgb_mip.ktx2	4	0	2	8	8de644660769b60270379266544e693df7d10d8e13e6314d2c9921ede1a42d16
astc_4x4_srgb_mip.ktx2	4	4	2	8	8de644660769b60270379266544e693df7d10d8e13e6314d2c9921ede1a42d16
astc_4x4_srgb_mip.ktx2	4	32	2	8	8de644660769b60270379266544e693df7d10d8e13e6314d2c9921ede1a42d16
astc_4x4_srgb_mip.ktx2	4	128	2	8	8de644660769b60270379266544e693df7d10d8e13e6314d2c9921ede1a42d16
astc_4x4_srgb_mip.ktx2	4	512	2	8	8de644660769b60270379266544e693df7d10d8e13e6314d2c9921ede1a42d16
astc_4x4_srgb_mip.ktx2	5	0	0	16	c3279ffe7960d6b5c1fa08080c26ba0dfe32956d6bb7df8b397b9eea930deb55
astc_4x4_srgb_mip.ktx2	5	32	0	16	c3279ffe7960d6b5c1fa08080c26ba0dfe32956d6bb7df8b397b9eea930deb55
astc_4x4_srgb_mip.ktx2	5	128	0	16	c3279ffe7960d6b5c1fa08080c26ba0dfe32956d6bb7df8b397b9eea930deb55
astc_4x4_srgb_mip.ktx2	5	512	0	16	c3279ffe7960d6b5c1fa08080c26ba0dfe32956d6bb7df8b397b9eea930deb55
astc_4x4_srgb_mip.ktx2	5	0	1	16	cf5f2a043e2b94f00443da1b2b3a585eeca65bd7bc92130983157e32832d9929
astc_4x4_srgb_mip.ktx2	5	32	1	16	cf5f2a043e2b94f00443da1b2b3a585eeca65bd7bc92130983157e32832d9929
